Store,Avg_Forecast_Demand,Avg_Inventory_Coverage,Avg_Volatility,Total_Replenishment,High_Risk_Weeks
1103,33597.759130173145,0.8094397934483669,0.20885311242752658,256858.70462567476,0
1104,31548.294064974754,0.8056619694363071,0.19283142085097976,230953.83682017235,0
1105,31063.34023857635,0.808718663364182,0.2418033747698193,261973.18934498657,0
1106,29061.316757580815,0.8044957554105233,0.1858173911813608,207940.59919701063,0
1107,36797.90989066685,0.8073650645284584,0.2655784350233037,330707.0318089917,0
1108,34653.8729302992,0.8034384682866663,0.2753184663510832,319420.83975309145,0
1109,28068.95722888409,0.8072726656448344,0.19158187827263298,203255.13968076307,0
1110,29106.16799166952,0.8043808789161205,0.2459879280427167,248937.20359313834,0
1111,28178.76661044782,0.8026182635977236,0.21133384806914846,218345.10909855703,0
1112,53606.824709702145,0.8144062013194262,0.23377184325468867,437443.2253250011,0
1113,38267.46440266814,0.8110030930685749,0.1551178703664233,243710.38436612178,0
1114,129272.73508075874,0.8033741008693877,0.12473957838301901,734482.5105349048,0
1115,41066.62015288235,0.8083985154835082,0.20225040503357666,307383.0385745454,0
